word	syllables	suffix	meaning	semantics	ending	cons.cluster	all_vowels	last_vowel	1	2
лабиальный	4	-	звук [лат. labialis губной] — лингв, губной звук.	NA	u	й	аиаы	ы	-1.1819025883337076e-5	4.432008467816693e-4
лабиринт	3	-	запутанная сеть дорожек, ходов, сообщающихся друг с другом помещений [Primo в Древней Греции и Египте большое здание со сложно расположенными переходами]; внутреннее ухо Spec; сложное, запутанное расположение сочетание чего-нибудь	абстрактное понятие	a	нт	аии	и	9.342368544787517e-4	-4.2729461103789595e-4
лабиринтодонт	5	-	[гр. labyrinthos лабиринт + odus (odonthos) зуб] — основнаягруппа древних амфибий (середина палеозоя — нач. медавая), составлявших ранее большинство стегоцефалов; название получили из-засложного строения дентина, образующего многочисленные складки и петли (см.также бентозух, ихтиостега, мастоданзавр).	NA	a	нт	аииоо	о	-3.5129822361437533e-4	1.1414872301455485e-4
лабиринф	3	-	NOT FOUND	NA	a	нф	аии	и	8.454680377969409e-4	-1.827362218209521e-4
лабиум	3	-	NOT FOUND	NA	a	м	аиу	у	-2.2090758662072588e-4	7.982104990304321e-4
лабрадорит	4	-	— глубинная магматическая горная порода, состоящая в основном излабрадора; идет на облицовку памятников, зданий, примен. для поделок.	NA	a	т	ааои	и	7.506538126717329e-4	-4.4420130326937286e-4
лабрум	2	-	NOT FOUND	NA	a	м	ау	у	-4.1034779994437797e-4	9.688150315554149e-4
лаваш	2	-	белый хлеб в виде большой плоской лепешки	NA	a	ш	аа	а	-3.973844328480478e-4	9.943176718568666e-4
лавр	1	-	южное вечнозеленое дерево или кустарник, душистые листья которого употр. как специя; ветви этого дерева, венок из них как символ победы, славы, награды	растение	a	вр	а	а	-5.791186231329621e-4	0.0013230657033769797
лавсан	2	ан	род синтетического волокна; ткань из этого волокна	NA	a	н	аа	а	-2.1618516253582194e-4	8.374959755368959e-4
лаг	1	-	прибор для определения скорости хода судна и пройденного им расстояния	артефакт	a	г	а	а	-7.361256093353009e-4	0.0011593068897521109
лагер	2	-	NOT FOUND	NA	a	р	ае	е	-8.888488320511597e-4	-5.111111111011838e-6
лагерь	2	-	общественно-политическая группировка, направление; учреждение, место, в котором собраны люди для проведения тех или иных мероприятий; стоянка N2, обычно под открытом небом, в палатках, во временных постройках; место содержание заключенных	место	a	рь	ае	е	-9.298574526671978e-4	4.0351726929382877e-4
лаглинь	2	-	[гол. loglijn] — мор. тонкий корабельный трос (толщиной 18 мм поокружности) особой выделки, используемый в лагах (см. лаг» /).	NA	a	нь	аи	и	2.126240316763633e-4	-4.508083917634018e-5
лагпункт	2	-	NOT FOUND	NA	a	нкт	ау	у	-4.530989122522072e-4	0.0010865610964372518
лагтинг	2	-	[норв. lag ting] — верхняя палата норвежского парламента — стортинга(нижняя — одельстинг).	NA	a	нг	аи	и	5.93270335416738e-4	9.079422086541697e-6
лад	1	-	образец, способ; согласие, мир, порядок; клавиши гармоники, струнного, духового инструмента; поперечное деление на грифе струнного инструмента; строй музыкального произведения, сочетания звуков и созвучий	NA	a	д	а	а	-4.448529456954168e-4	0.0010039290104300888
ладан	2	ан	ароматическая смола, употр. для курения при богослужения	NA	both	н	аа	а	-2.1618516253582194e-4	8.374959755368959e-4
ладанник	3	ник	NOT FOUND	NA	a	к	ааи	и	0.0014849060600588997	-6.017857269959135e-4
ладдетрон	3	-	NOT FOUND	NA	a	н	аео	о	8.364724559015266e-5	4.388532161672786e-4
лаж	1	-	[фр. 1agio ит. 1aggio] —ажио— 1) отклонение в сторону превышениярыночной «цены» золота, выраженной в бумажных деньгах, по сравнению сколичеством бумажных денежных знаков, номинально представляющих данноеколичество золота; 2) отклонение в сторону превышения (ср. дизажио) рыночногокурса денежных знаков, векселей и других ценных бумаг от их нарицательнойстоимости.	NA	a	ж	а	а	-5.835581325643752e-4	0.0012206587580559554
лаз	1	-	устройство для доступа куда-н, ход Spec; == лазейка N1	артефакт	a	з	а	а	-7.225604277893007e-4	0.0010165722353592812
лазарет	3	-	небольшая больница при воинской части	NA	a	т	аае	е	-5.221556875622556e-4	-2.5185141039270087e-4
лазер	2	-	пучок света луч, получаемый при помощи такого генератора; оптический квантовый генератор, устройство для получения мощных узаконаправленных пучков света	артефакт	a	р	ае	е	-0.0010459587897053725	-3.7691593146398604e-8
лазорник	3	ник	NOT FOUND	NA	a	к	аои	и	0.0014066536645028817	-5.447414005083703e-4
лазулит	3	-	NOT FOUND	NA	a	т	ауи	и	7.922321735170444e-4	-2.3120331935358703e-4
лазурит	3	-	минерал синего цвета, ценный поделочный камень	NA	a	т	ауи	и	7.922321735170444e-4	-2.3120331935358703e-4
лазурник	3	ник	NOT FOUND	NA	a	к	ауи	и	0.0015166403044353093	-6.200035616658488e-4
лай	1	-	<= лаять	NA	a	й	а	а	-3.786083679036454e-4	9.30313571461448e-4
лайк	1	-	NOT FOUND	NA	a	йк	а	а	-8.060460784444562e-4	0.0010774986773932954
лайм	1	-	NOT FOUND	NA	a	йм	а	а	-7.261032331565767e-4	0.0011709185159999346
лаймад	2	-	NOT FOUND	NA	a	д	аа	а	-2.7828318373050547e-4	7.615310866155442e-4
лайнер	2	-	большое быстроходное судно; большой пассажирский самолет	NA	a	р	ае	е	-8.888488320511597e-4	-5.111111111011838e-6
лак	1	-	художественные изделия из дерева, папьемаше или металла с покрытием из такого раствора; раствор смол или синтетических веществ, покрывающий твердой блестящей пленкой какую-нибудь поверхность	NA	both	к	а	а	-2.2710813029631417e-4	8.812134861584539e-4
лакколит	3	-	[гр. lakkos углубление, полость + lithos камень] — геол. массивинтрузивных (см. интрузия) горных пород, залегающий среди осадочных толщ вформе караваеобразных тел; иногда лакколиты выступают на поверхность земли ввиде отдельных гор (напр., горы медведь в крыму, машук в бештау на сев.кавказе).	NA	a	т	аои	и	6.822455335846168e-4	-1.5594115819610857e-4
лакмус	2	-	красящее растительное вещество, раствор которого в щелочной среде окрашивается в синий цвет а в кислой среде -в красный	вещество	a	с	ау	у	-2.944441667776822e-4	9.034301895176317e-4
лаконизм	3	изм	краткость и четкость изложения	NA	a	зм	аои	и	0.0019447846413490554	-0.0012592840382603335
лакриматор	4	-	[лат. lacrlma слеза] — слезоточивые отравляющие вещества.	NA	a	р	аиао	о	-3.006822306598236e-4	3.077725895438057e-4
лакричник	3	ник	NOT FOUND	NA	a	к	аии	и	0.0015027068172289383	-6.31311889449118e-4
лакросс	2	-	NOT FOUND	NA	a	сс	ао	о	-3.7554221119569394e-4	7.010582613284429e-4
лактарин	3	ин	NOT FOUND	NA	a	н	ааи	и	0.0012026291971434081	-4.436645805541504e-4
лактат	2	-	NOT FOUND	NA	a	т	аа	а	-2.830465530676593e-4	7.234982616774992e-4
лактобутирометр	6	-	NOT FOUND	NA	a	тр	аоуиое	е	-0.0012565722375292496	-0.0010347150967736087
лактокрит	3	-	NOT FOUND	NA	a	т	аои	и	6.822455335846168e-4	-1.5594115819610857e-4
лактометр	3	-	[м.лакто...+ ...метр] — прибор для определения плотностимолока; по показаниям лактометра судят о жирности молока (см. также лактоскоп).	артефакт	a	тр	аое	е	-9.021810957415819e-4	-3.7452383479004496e-4
лактон	2	-	— класс циклических органических соединений, содержащихсложноэфирную группу (осо); широко используются в органическом синтезе, вчастности в производстве душистых и лекарственных веществ.	NA	a	н	ао	о	-1.4491183650956762e-4	6.266426524076148e-4
лактоскоп	3	-	[лакто... + гр. skopeo смотрю] — прибор для определения количестважира в молоке по степени прозрачности молока (см. также лактометр).	артефакт	a	п	аоо	о	-2.4868595130075145e-4	5.591455223679884e-4
лактофлавин	4	ин	— то же, что рибофлавин, или витамин в2.	NA	a	н	аоаи	и	0.0012683518889218695	-7.104742136623739e-4
лал	1	-	NOT FOUND	NA	a	л	а	а	-5.615153945033839e-4	0.0010934273964042299
лалланс	2	-	NOT FOUND	NA	a	нс	аа	а	-4.234974095182568e-4	8.939624923135083e-4
ламаизм	3	изм	разновидность буддизма, распространенная в Тибете, Монголии и некоторых других странах	NA	a	зм	ааи	и	0.0020230370369050733	-0.001316328364747877
ламаркизм	3	изм	— первая концепция исторического развития органического мира,созданная французским ученым ж. б. ланарком (1744— 1829). согласно которой видыживотных в растений постоянно изменяются гл. обр. под прямым воздействиемменяющихся условий жизни; л. основан на признании изначальной целесообразнойреакции особи на внешние воздействия, чем коренным образом отличается отдарвинизма; л. содержал ряд ошибочных идеалистических и механистическихположений.	NA	a	зм	ааи	и	0.0020230370369050733	-0.001316328364747877
ламберт	2	-	[по имени нем. ученого и. г. ламберта (lambert), 1728—1777] —единица яркости (обычно яркости поверхности, светящейся за счет рассеянногосвета); 1 л. = 3,193-10* пит = 1/я стильб; сокр. обозначения: лб, 1а.	NA	a	рт	ае	е	-8.466356439859197e-4	1.291370312446816e-4
ламбрадор	3	-	NOT FOUND	NA	a	р	аао	о	-1.3830078211379726e-4	4.24415586356641e-4
ламбрекен	3	-	[фр. lambrequin] — 1) украшение из материи на дверных и оконныхпроемах, на портале театральной сцены; 2) деревянная резьба на выступах крыши,над дверями и окнами.	NA	a	н	аее	е	-4.124597423520511e-4	-1.9137699225481197e-4
ламинит	3	-	NOT FOUND	NA	a	т	аии	и	7.782986863106733e-4	-2.4251164713685633e-4
ламмас	2	-	NOT FOUND	NA	a	с	аа	а	-3.4370994532183225e-4	8.459765012208686e-4
лампас	2	-	цветная нашивка - полоса по наружному боковому шву форменных брюк	NA	a	с	аа	а	-3.4370994532183225e-4	8.459765012208686e-4
лампион	3	-	бумажный или стеклянный фонарь для иллюминации, освещения	NA	a	н	аио	о	7.100841362448435e-5	4.2134129438159304e-4
лампрофир	3	-	NOT FOUND	NA	a	р	аои	и	5.010502449093618e-4	-1.3423806035434878e-4
лан	1	-	NOT FOUND	NA	a	н	а	а	-4.132759473464787e-4	9.811163595592708e-4
лангет	2	-	котлеты из продолговатого кусочка мяса	NA	a	т	ае	е	-7.076535433759046e-4	-2.681420895277161e-5
лангустин	3	ин	NOT FOUND	NA	a	н	ауи	и	0.001234363441519818	-4.618824152240857e-4
ландвер	2	-	[нем. landwehr] — 1) ополчение; в частности — ополчение,выставлявшееся округами в пруссии во время борьбы с наполеоном i; 2) в германиии нек-рых других странах (в 19 — нач. 20 вв.) — категория военнообязанныхзапаса 2-й очереди, а также войсковые части, формировавшиеся яз этихвоеннообязанных.	NA	a	р	ае	е	-8.888488320511597e-4	-5.111111111011838e-6
ландолет	3	-	NOT FOUND	NA	a	т	аое	е	-4.516177716357291e-4	-1.866362388804061e-4
ландрин	2	ин	NOT FOUND	NA	a	н	аи	и	9.069189798405801e-4	-2.0180715110719035e-4
ландстинг	2	-	[дат., швед, landsting] — 1) до 1953 г. — верхняя палата датскогопарламента — ригсдага (нижняя — фолькетинг); 2) орган областного самоуправленияв нек-рых скандинавских государствах.	часть тела	a	нг	аи	и	5.750870386896196e-4	1.892753697919548e-4
ландтаг	2	-	собрание представителей - орган самоуправления областей и земель в некоторых западноевропейских странах	часть тела	a	г	аа	а	-4.306291864432951e-4	0.0010920314941251141
ландшафт	2	-	== пейзаж N1/2; рельеф земной поверхности общий вид и характер местности	NA	a	фт	аа	а	-3.57278922507472e-4	9.011029036704057e-4
ландштурм	2	-	[нем. landsturm] — 1) категория вооруженных сил (ополчение),призываемая в случае крайней необходимости; первонач. л. образовался вавстрийском тироле в 1809 г., затем в других странах (пруссии, германии,австрии и т. д.); 2) в германии (до 1945 г.) — категория военнообязанныхстарших возрастов (запаса 3-й очереди), а также войсковые формированиявспомогательного назначения.	NA	a	рм	ау	у	-4.5767554049411073e-4	9.775942694848067e-4
ландыш	2	-	травянистое растение семейства лилейных с душистыми мелкими белыми цветками в форме колокольчиков	растение	a	ш	аы	ы	-3.406932042996889e-4	0.0012870310767583437
ланкорд	2	-	NOT FOUND	NA	a	рд	ао	о	-2.9860136401575174e-4	8.517993780945204e-4
ланолин	3	ин	животный воск, употр. в медицине и косметике	NA	a	н	аои	и	0.0011243768015873903	-3.866202540666072e-4
лансмол	2	-	NOT FOUND	NA	a	л	ао	о	-2.931512836664727e-4	7.389536892525739e-4
лантан	2	тан	[гр. ianthan5 остаюсь незамеченным] — хим. элемент, символ la(лат. lanthanum), серебристо-белый металл, принадлежит наряду с лантаноидами кчислу редкоземельных элементов; название отражает трудности получения; примен.в производстве оптических стекол.	вещество	a	н	аа	а	-1.7231777094882278e-4	9.209706998106994e-4
лантанид	3	-	— то же, что лантаноиды.	NA	a	д	ааи	и	7.652612984777885e-4	-1.749526597456069e-4
лантаноид	4	-	лантаниды [лантан + гр. eidos образ, вид] — 14 хим. элементов,следующих в периодической системе влементов менделеева за лантаном; близки построению атомов и хим. свойствам; вместе с лантаном, иттрием и скандиемобразуют группу т. наз. редкоземельных элементов, которые в природе всегдавстречаются совместно; металлы, которые в последнее время нашли применение вновейших областях техники (ядерная энергетика, производство люминофоров,лазеров и т. д.).	NA	a	д	ааои	и	7.554171820088867e-4	-4.06168478331328e-4
ланцет	2	-	остроконечный обоюдоострый хирургический ножичек	NA	a	т	ае	е	-7.076535433759046e-4	-2.681420895277161e-5
лапароскоп	4	-	NOT FOUND	NA	a	п	ааоо	о	-1.7836779518575204e-4	4.140906825799437e-4
лапласиан	4	ан	NOT FOUND	NA	a	н	ааиа	а	-5.035960111399708e-5	4.856226876091302e-4
лапник	2	ник	срубленные хвойные ветки	NA	both	к	аи	и	0.0011891958427560714	-3.5992829754895344e-4
лапоток	3	ок	NOT FOUND	NA	a	к	аоо	о	4.306829429619472e-4	3.6253706680760417e-4
лапоть	2	-	крестьянская обувь, сплетенная из лыка, охватывающая только стопу	NA	a	ть	ао	о	-3.24246783187581e-4	9.184835878684679e-4
лапсердак	3	ак	NOT FOUND	NA	a	к	аеа	а	2.483066740508299e-4	5.847533316959192e-4
лаптоп	2	-	NOT FOUND	NA	a	п	ао	о	-2.8453894648791585e-4	7.47368133774736e-4
лапшевник	3	ник	NOT FOUND	NA	a	к	аеи	и	0.001484653017176342	-6.022267846489417e-4
ларец	2	ец	искусно сделанный украшенный ящичек для хранения драгоценностей; шкатулка, сундучек	NA	a	ц	ае	е	-0.0015228465773188336	-6.754902601454942e-4
ларечек	3	ек	NOT FOUND	NA	a	к	аее	е	-0.00025504129392921957	-5.459204449832183e-4
ларингит	3	-	воспаление слизистой оболочки гортани	NA	a	т	аии	и	7.782986863106733e-4	-2.4251164713685633e-4
ларингоскоп	4	-	[гр.; см. ларингоскопия] — гортанное зеркало — небольшоеплоское зеркало для осмотра гортани, прикрепленное под углом в 120° к длинномуметаллическому стержню.	NA	a	п	аиоо	о	-1.808347631287881e-4	4.282223096047217e-4
ларингоспазм	4	-	[гр. larynx oaryngos) гортань + спазм] — судорожное сокращениеголосовых связок, сопровождающееся затруднением вдоха; возникает прираздражениях и нек-рых заболеваниях дыхательных путей, легких, а такжезаболеваниях желчного пузыря, паращито-видных желез и других органов.	NA	a	зм	аиоа	а	4.3121815520287825e-4	-1.7092118547075004e-4
ларингофон	4	-	[гр. larynx (laryngos) гортань + ...фон] — микрофон, закрепляемыйособым устройством на шее человека; воспринимает колебания голосовых связок ипередает только человеческую речь без посторонних шумов; при-мен. при телефонномразговоре в помещениях с большим уровнем шума (на кораблях, самолетах, танках вт. п.).	NA	a	н	аиоо	о	-4.120765315043985e-5	3.0749682823760067e-4
ларчик	2	чик	NOT FOUND	NA	a	к	аи	и	0.0011864772100470163	-3.8907564421816185e-4
ларь	1	-	большой деревянный ящик к крышкой для хранения зерна муки; торговая палатка; большой открытый прилавок	NA	a	рь	а	а	-6.040898316954593e-4	0.0011939085098195282
ларёк	2	ёк	-рька, м. Торговая палатка. II прил. ларечный, -ая, -ое.	NA	a	к	аё	ё	2.91835052057528e-4	8.084886873741731e-4
ласт	1	-	приспособление для плавания в виде такой конечности; укороченная конечность водных животных и некоторых водоплавающих птиц с пальцами, соединенными кожной перепонкой	NA	a	ст	а	а	-5.426759515670001e-4	0.0011050110109912645
ластик	2	ик	легкая шелковистая хлобчатобумажная ткань; кусочек специально обработанной резины для стирания написанного, нарисованного, резинка N1	NA	a	к	аи	и	0.0011511710247036073	-2.9674547120820847e-4
ласточник	3	очник	NOT FOUND	NA	a	к	аои	и	0.00140951631673485	-4.918786519842329e-4
лат	1	-	NOT FOUND	NA	a	т	а	а	-4.496163150325707e-4	9.658961854920439e-4
латекс	2	-	[лат. latex сок] — млечный сок растений; л. каучуконосныхрастений содержит свыше 30% каучука; большое практическое значение имеет л.бразильской гевеи; л. примем, гл. обр. для получения каучука; в промышленностииспользуют также синтетические латексы — водные дисперсии синтетическогокаучука, они широко примен. для пропитки корда, изготовления резиновых изделий,в производстве красок, для отделки кож и др.	NA	a	кс	ае	е	-8.464031727936083e-4	2.9814685825370242e-5
латерит	3	ерит	1лат. later кирпич] — глинопо-добная, иногда каменистаякирпично-красная или светло-бурая горная порода, значительно обогащеннаягидратами окислов алюминия и железа; образуется при выветривании различныхизверженных горных пород в жарком влажном климате тропиков; латеритные почвы,залегающие обычно над латеритами, часто имеют мощные профили и содержат до 4—6%гумуса.	NA	a	т	аеи	и	0.0011963360323440858	-4.4865233119884126e-4
латинизм	3	инизм	слово или оборот речи, заимствованные из латинского языка или построенные по латинскому образцу	NA	a	зм	аии	и	0.002047182988186461	-0.0012503737318943953
латифундизм	4	изм	NOT FOUND	NA	a	зм	аиуи	и	0.001978042843036907	-0.0015136724913112302
латук	2	-	травянистое растение, отдельные виды которого разводятся как овощи, применяются в медицине	растение	a	к	ау	у	-5.81755194351015e-5	8.442210014750171e-4
лафет	2	-	[нем. lafette] — станок, на котором устанавливается и закрепляетсяствол артиллерийского орудия с затвором в который служит для придания стволунужного положения перед выстрелом (с помощью подъемного и поворотногомеханизмов), для уменьшения отката орудия, а также для передвижения его.	NA	a	т	ае	е	-7.076535433759046e-4	-2.681420895277161e-5
лафит	2	-	сорт красного виноградного вина	NA	both	т	аи	и	4.647877118378065e-4	2.8871944763308288e-5
лафитник	3	ник	стопка или большая рюмка удлиненной формы	NA	a	к	аии	и	0.0015027068172289383	-6.31311889449118e-4
лацкан	2	ан	отворот над застежкой на груди верхней одежды	NA	a	н	аа	а	-2.1618516253582194e-4	8.374959755368959e-4
лацпорт	2	-	NOT FOUND	NA	a	рт	ао	о	-3.2023430480567443e-4	7.673737185378411e-4
лачок	2	ок	NOT FOUND	NA	both	к	ао	о	2.3771999012056982e-4	5.558330977322171e-4
лбина	2	-	NOT FOUND	NA	u	V	иа	а	-5.248165601373833e-4	5.798481522874868e-4
лбище	2	-	NOT FOUND	NA	a	V	ие	е	-9.464523844991872e-4	-1.8015572290579302e-4
лев	1	-	крупное хищное животное семейства кошачьих с короткой желтоватой шерстью и с длинной гривой у самцов; денежная единица в Болгарии	животное	a	в	е	е	-8.416903633357882e-4	6.178163048845041e-4
левеллер	3	-	[англ, levellers букв, уравнители, назв. дано их противниками] —радикально-демократическая мелкобуржуазная группировка в англии в периодбуржуазной революции 17 в.; добивалась установления республики, введениявсеобщего избирательного права; л. выступали, в отличие от диггеров (т, наз.истинных левеллеров), в защиту частной собственности, оттолкнув от себябеднейшие слои, что облегчило индемндентпм разгром левеллеров.	NA	a	р	еее	е	-6.645976961321947e-4	-1.5863406701346864e-4
левентик	3	ик	[гол,, англ ] —мор. положение паруса, при котором егоплоскость расположена параллельно линии ветра (в таком состоянии парусбездействует), а также положение судна, когда ветер дует спереди вдольдиаметральной плоскости.	абстрактное понятие	a	к	ееи	и	0.0017735378495344779	-6.727164792321768e-4
левират	3	-	[лат. levh1 деверь] — обычай многих народов, преимущ. отсталых,разрешающий младшему брату умершего (или даже обязывающий его) жениться на еговдове.	NA	a	т	еиа	а	-1.2720146832052032e-4	5.220810101642684e-4
левкас	2	-	NOT FOUND	NA	a	с	еа	а	-3.5368487177426253e-4	8.570975040416111e-4
левкой	2	-	садовое травянистое растение семейства крестоцветных с пахучими цветками	растение	a	й	ео	о	-5.660086191347141e-5	6.916481209462782e-4
левомицетин	5	ин	NOT FOUND	NA	a	н	еоиеи	и	0.0010602601481496442	-6.616005686943105e-4
легализм	3	изм	NOT FOUND	NA	a	зм	еаи	и	0.0019970006472738544	-0.0013254378888925011
леггемоглобин	5	ин	NOT FOUND	NA	a	н	ееоои	и	0.0011768605130817523	-7.789636832347602e-4
легион	3	-	крупная войсковая единица; особых воинских частей в некоторых странах; несчислимое множество	NA	a	н	еио	о	2.428436078259343e-5	4.3737537247711235e-4
легитимизм	4	изм	NOT FOUND	NA	a	зм	еиии	и	0.002031860203008969	-0.0015503132395138263
легумин	3	ин	NOT FOUND	NA	a	н	еуи	и	0.0011311366377964585	-4.0318153498001386e-4
ледебурит	4	-	NOT FOUND	NA	a	т	ееуи	и	4.692941650448926e-4	-2.039356984242709e-4
леденец	3	ец	сорт фруктовой карамели - прозрачная и твердая конфета без начинки	NA	a	ц	еее	е	-0.0012985954413998685	-8.290132160479511e-4
леденчик	3	чик	NOT FOUND	NA	a	к	ееи	и	0.0014527746215182806	-5.863490536402445e-4
ледерин	3	ин	[нем. leder кожа] — переплетная ткань, имитирующая кожу.	NA	a	н	ееи	и	0.0011732163913118444	-3.99080560529273e-4
леджес	2	-	NOT FOUND	NA	a	с	ее	е	-7.59150216021227e-4	1.0869286788193172e-4
ледник	2	ник	плотная масса движущегося льда атмосферного происхождения (в горах или полярных областях); == ледник; погреб, набитый льдом; шкаф, специальное помещение со льдом для скоропортящихся продуктов	NA	a	к	еи	и	0.001188167457670877	-3.5326248884231273e-4
ледогенератор	6	-	NOT FOUND	NA	a	р	еоееао	о	-6.79253052252758e-4	-1.7000576514391465e-4
ледок	2	ок	NOT FOUND	NA	both	к	ео	о	2.601838825469808e-4	5.45557005130531e-4
ледокол	3	ол	судно, оборудованное для прохода сквозь льды, для плавания во льдах	NA	a	л	еоо	о	-8.603284930993958e-5	7.157650006842484e-4
ледолом	3	-	NOT FOUND	NA	a	м	еоо	о	-9.934093251977407e-5	5.91769962220476e-4
ледопад	3	-	NOT FOUND	NA	a	д	еоа	а	-9.347936489512866e-5	5.937597771852387e-4
ледорез	3	-	== ледокол; сваи, забитые перед мостовыми устоями; заостренный выступ самого устоя, о который разбивается лед во время ледохода	NA	a	з	еое	е	-5.713199192468025e-4	-1.3531416437316722e-4
ледоруб	3	-	инструмент, род кирки, топора, применяемый альпинистами для рубки льда при восхождении на горные вершины	артефакт	a	б	еоу	у	-4.0021162756729125e-4	8.846150222388435e-4
ледосброс	3	-	NOT FOUND	NA	a	с	еоо	о	-6.151973172777884e-5	5.482525217788653e-4
ледоспуск	3	-	NOT FOUND	NA	a	ск	еоу	у	-2.6388707305418524e-4	8.202497140293256e-4
ледостав	3	в	замерзание реки, водоема, образование ледяного покрова	NA	a	в	еоа	а	-2.5879043406151026e-5	7.215547215148386e-4
ледоход	3	-	движение льда по течению во время таяния или в начале замерзания рек	NA	a	д	еоо	о	3.9070298635479385e-6	4.638071071735407e-4
леер	2	-	[гол.] — мор. туго натянутая веревка или стальной трос,закрепленный с обеих сторон; прямей, для крепления к ним косых парусов, какприспособление, предохраняющее от падения людей за борт, и т. д.	NA	a	р	ее	е	-8.796821124423091e-4	7.917726180322083e-6
лежак	2	ак	находящееся в лежачем положении бревно, брус, труба, балка, часть какого-нибудь устройства (обл. и спец.); жесткой переносной кровати для лежания на открытом воздухе, на пляже	NA	a	к	еа	а	3.895010947121835e-5	7.816610100856359e-4
лежень	2	-	поперечный, лежачий брус в различных сооружениях Spec; == лежебока Regio	NA	a	нь	ее	е	-9.506505039284973e-4	-8.773815560108617e-5
лежняк	2	як	NOT FOUND	NA	a	к	ея	я	5.00562500385033e-4	9.357735903374204e-4
лей	1	-	денежная единица в Румынии	NA	a	й	е	е	-7.347213007304919e-4	2.6003434362712e-4
лейас	2	-	NOT FOUND	NA	a	с	еа	а	-3.5368487177426253e-4	8.570975040416111e-4
лейбл	1	-	NOT FOUND	NA	a	йбл	е	е	-0.0011949756873002773	3.8097783680668694e-4
лейборизм	3	изм	NOT FOUND	NA	a	зм	еои	и	0.001940537706739591	-0.0012480306399222424
лейкоз	2	-	опухолевое заболевание кроветворной ткани	NA	a	з	ео	о	-2.746224668717658e-4	6.467490160880738e-4
лейкопласт	3	-	[гр. leukos белый + plastes образующий] — бесцветные пластиды,содержащиеся в клетках большинства высших и ряда низших растений; клейкопластам относятся амилопласты я алайопласты.	NA	a	ст	еоа	а	-1.913023707667119e-4	6.948417777464143e-4
лейкопластырь	4	-	накладываемая на кожу матерчатая полоска с нанесенной на нее скрепляющей клейкой массой	NA	a	рь	еоаы	ы	-3.3500095144826264e-4	8.29142474420947e-4
лейкопоэз	4	-	NOT FOUND	NA	a	з	еооэ	э	-3.499119671195919e-4	5.177178779945422e-4
лейкотроп	3	-	|гр. leukos белый + tropos поворот, направление] — вещества,применяющиеся для получения вытравных рисунков (белых или желтых узоров) потканям, окрашенным кубовыми красителями.	NA	a	п	еоо	о	-1.0414308176586225e-4	5.617199376698438e-4
лейкоцит	3	-	[гр. leukos белый + kytos клетка] — белые кровяные клетки —бесцветные подвижные клетки крови животных и человека (в отличие от красных кровяныхклеток — вритроцитов), способные захватывать и переваривать микроорганизмы иинородные тела; л. делят на аеранумциты а грануло* циты; в 1 мм9 кровиздорового человека содержится 5—8 тыс. лейкоцитов.	NA	a	т	еои	и	6.779985989751523e-4	-1.446877598580174e-4
лейкоцитоз	4	-	— увеличение числа лейкоцитов в крови.	NA	a	з	еоио	о	-1.5748455714418455e-4	3.0735243004126155e-4
лейнафос	3	-	NOT FOUND	NA	a	с	еао	о	-4.7251517696726435e-5	5.466770722119941e-4
лейтмотив	3	ив	основной мотив, повторяющийся в музыкальном произведении; повторяющаяся в каком-нибудь произведении основная мысль, идея	NA	a	в	еои	и	0.0011729278899501284	-3.2540382081014445e-4
лейцин	2	ин	«гр. leukos белый] — одна из незаменимых аминокислот, составная частьрастительных и животных белков.	NA	a	н	еи	и	9.058905947553855e-4	-1.9514134240054964e-4
лейцит	2	-	[гр. leukos белый] — минерал, алюмосиликат калия, относящийся кфельдшпа-тидам, светлой окраски, образуется при застывании лав, бедныхкремнеземом; лейцитовые породы могут использоваться для удобрения и дляполучения алюминия и калия.	NA	a	т	еи	и	4.637593267526119e-4	3.553775346994899e-5
лейцитит	3	-	NOT FOUND	NA	a	т	еии	и	7.495242428310521e-4	-2.2664873270642288e-4
лейчестер	3	-	NOT FOUND	NA	a	р	еее	е	-6.645976961321947e-4	-1.5863406701346864e-4
лек	1	-	денежная единица в Албании	NA	a	к	е	е	-5.832210631231605e-4	2.1093425832412595e-4
лекаж	2	аж	[вей. leckage] — потеря в весе или объеме товара, происходящаявследствие его вытекания или просыпки из тары или из транспортных средств.	NA	a	ж	еа	а	-4.757491054166356e-4	0.0012787639249449963
лекиф	2	-	NOT FOUND	NA	a	ф	еи	и	3.4442989443494505e-4	1.3362809504741588e-4
лексикон	3	-	запас слов, лексика Lib; == словарь N1	NA	a	н	еио	о	2.428436078259343e-5	4.3737537247711235e-4
лекторий	3	-	учреждение, ведающее организацией публичных лекций; сами такие лекции; помещение для публичных лекций	NA	a	й	еои	и	7.490065461040776e-4	-1.8027037388861317e-4
лемех	2	-	часть плуга, подрезающая пласт земли снизу и передающая его на отвал	NA	a	х	ее	е	-8.310459251024893e-4	1.7916872124483965e-4
лен	1	-	земельное владение, предоставляемое вассалу; само право на такое владение и повинности вассала; травянистое растение, из стеблей которого получают прядильное волокно, а из семян - масло	растение	a	н	е	е	-7.382093774464735e-4	4.369214809631148e-4
лендлордизм	3	изм	NOT FOUND	NA	a	зм	еои	и	0.001940537706739591	-0.0012480306399222424
