word	syllables	suffix	meaning	semantics	ending	cons.cluster	all_vowels	last_vowel	1	2
nadstrážmajster	4	-	-trahodnosť v policajnom zbore	NA	a	r	aáae	e	0.0012284017792170093	0.0014839915825151423
nadutec	3	ec	NOT FOUND	NA	a	c	aue	e	0.0010792029428372092	0.006061751097656838
naftalín	3	ín	-uprostriedok proti moľom;	NA	u	n	aaí	í	-0.0038273237661002085	3.736310044556614e-4
nafúkanec	4	ec	NOT FOUND	NA	a	c	aúae	e	0.0017031197086720981	0.007072551774634225
náhon	2	-	-u 1. prevod hnacej sily, pohon: predný, zadný n. (auta)2. žľab, kanál, ktorým sa privádza voda k nejakému zariadeniu: mlynský n.;	NA	u	n	áo	o	-7.183590015044975e-5	-9.904370046688552e-4
náhradník	3	ník	-a-ciosoba majúca niekoho nahradiť, zastúpiť: mať v práci n-a;n-i futbalového mužstva;	NA	a	k	áaí	í	-0.005158255666837003	8.015858218293199e-4
nájdenec	3	ec	-ncanájdené dieťa, dieťa neznámych rodičov	NA	a	c	áee	e	0.0010527838776060296	0.006602170325527324
najdúch	2	-	-a-sinájdenec	NA	a	ch	aú	ú	0.0013017488049166476	-0.0011400657215820365
nájomca	3	-	-u-ovianájomník	NA	u	V	áoa	a	6.886336042109571e-4	-8.737419618119771e-4
nájom	2	-	-jmudočasné užívanie niečoho za odmenu majiteľovi: mať v n-e garáž□ dať do n-u prenajať;vziať do n-u (záhradu) (pre)najať si;	абстрактное понятие	u	m	áo	o	6.974409705037022e-4	-0.0014523860669770356
nájomník	3	ník	-a-ci 1. kto má niečo v nájme: n. garáže2. užívateľ bytu: prišli noví n-i, mať v byte n-a;	NA	a	k	áoí	í	-0.00515136045684799	7.980346851942329e-4
nakladač	3	č	-a-ezariadenie na nakladanie: lyžicový n., n. uhlia	артефакт	a	č	aaa	a	3.2957469394575997e-4	-0.0014096084818270686
nakladateľ	4	-	-a-iakto financuje a realizuje vydanie knihy;	NA	a	ľ	aaae	e	0.0015147296002441873	0.0028059543303884144
nákladniak	4	-	NOT FOUND	NA	a	k	áaia	a	8.746851958020306e-5	-2.493338488953239e-4
náklad	2	-	-u 1. (prenášané) naložené veci: vagóny s n-om uhlia, vyložiť n., niesť, viezť ťažký n.2. investované peniaze: výrobné n-y;kniha vydaná vlastným n-om;škola vybudovaná n-om niekoľkých miliónov korún;osobné, životné n-y výdavky3. počet výtlačkov vydaného tlačiva: vysoký n. knihy, časopis vychádza v n-e 100 000 výtlačkov;	абстрактное понятие	u	d	áa	a	0.001471258758093374	-0.0016310873578607348
nákres	2	-	-u(tech.) zobrazenie: n. konštrukcie;geometrický n.;	NA	u	s	áe	e	0.0013350458100401372	7.397013926316538e-4
nákupca	3	-	NOT FOUND	NA	u	V	áua	a	7.951062020029962e-4	-7.362280688257986e-4
nakupovač	4	č	NOT FOUND	NA	a	č	auoa	a	8.819552464219118e-4	-0.001088555155710983
nákup	2	-	NOT FOUND	NA	u	p	áu	u	0.001652985908793803	-0.0014574817709627564
nálet	2	-	-u 1. letecký útok: nepriateľský n., n. na továreň2.voľné roznášanie a usádzanie semien drevín; takto vzniknutý porast;	NA	u	t	áe	e	9.136052304060494e-4	0.0010175751683945318
nálev	2	-	-utekutina na konzervovanie al. ochucovanie: uhorky v sladkokyslom n-e	вещество	u	v	áe	e	7.826834776118184e-4	8.444178901460506e-4
nálezca	3	-	-u-oviakto niečo našiel: odmena statočnému n-ovi;	NA	u	V	áea	a	7.951062020029966e-4	-7.36228068825799e-4
nález	2	-	-u 1. nájdenie niečoho (strateného): n. peňazí2. čo sa našlo, nájdená vec: bohaté n-y uhlia;archeologický n.3.zistenie, konštatovanie, posudok: lekársky, súdny, pitevný n.	NA	u	z	áe	e	0.0010568793754564976	8.52194527974378e-4
námestník	3	ník	-a-cizástupca (vyššej funkcie): n. ministra, riaditeľa;	NA	a	k	áeí	í	-0.005157061277747332	8.082243043788464e-4
námet	2	-	-u 1. východisková myšlienka, látka prejavu, ved. al. umel. spracovania, téma: n. románu, skladby, ľudový n.2. návrh (na ďalšie spracovanie, realizáciu): predložiť cenný n.;	вещество	u	t	áe	e	9.181970883308594e-4	8.645659542444632e-4
námorník	3	ník	-a-cičlen posádky na (námornej) lodi;	NA	a	k	áoí	í	-0.00515136045684799	7.980346851942329e-4
naničhodník	4	ník	-a-cinaničhodný človek, ničomník, darebák;	NA	a	k	aioí	í	-0.0046084024112898565	9.456257681515366e-4
nános	2	-	-umnožstvo vzniknuté nanesením: n. prachu, bahna;	NA	u	s	áo	o	5.027274669523013e-4	-0.001192495643838003
nanuk	2	-	-anázov mrazeného krémového výrobku ;	NA	a	k	au	u	5.681591044980394e-4	-0.0011142868517974398
nápadník	3	ník	-a-cikto sa o niečo, o niekoho uchádza, uchádzač: dievča má n-a pytača;	NA	a	k	áaí	í	-0.005158255666837003	8.015858218293199e-4
nápad	2	-	-unáhla myšlienka, okamžitý popud: dostať dobrý n.;to je n.!●ani n.! nie!	абстрактное понятие	u	d	áa	a	0.001471258758093374	-0.0016310873578607348
nápev	2	-	-umelódia : n. piesne, clivý n.	NA	u	v	áe	e	7.780916196870086e-4	9.974271042961192e-4
napodobňovateľ	6	-	NOT FOUND	NA	a	ľ	aoooae	e	0.002176812618846537	0.0017657409912609785
nápoj	2	-	-atekutina na pitie: osviežujúci, (ne)alkoholický n.;	вещество	a	j	áo	o	1.4713596539049634e-4	-0.0011859479313352562
nárazník	3	ník	-apredmet na vozidle na zachytenie nárazov: predný, zadný n. auta;	артефакт	a	k	áaí	í	-0.005185016036109817	6.636623361112483e-4
náraz	2	-	-uprudký dotyk predmetov, z kt. sa aspoň 1 pohybuje, úder: silný, tupý n., n-y víchrice, vĺn;	NA	u	z	áa	a	0.0010715641644233672	-0.0012100240685324144
narcis	2	-	-ujarná záhradná cibuľovitá rastlina s bielym al. žltým kvetom, ;	NA	u	s	ai	i	8.026697707050182e-5	-0.0010106064812650667
nárek	2	-	-unariekanie: bolestný n.	NA	u	k	áe	e	4.99366212782722e-5	0.0011620210696584043
narkoman	3	-	-aosoba postihnutá narkomániou;	NA	a	n	aoa	a	4.312083325841291e-4	-7.270147332591321e-4
národ	2	-	-a 1. historicky vzniknuté spoločenstvo ľudí so spoločným jazykom, územím, hosp., históriou, kultúrou a psychikou: slovenský n., slovanské, európske n-y;Organizácia Spojených n-ov,OSN2. národnosť , etnikum: sťahovanie n-ov3.ľud, ľudia: na manifestácii bolo veľa n-a4.skupina ľudí,zvierat so spoločnými záujmami, vlastnosťami ap.; spoločnosť, spoločenstvo: rybári sú svojrázny n., ženský n.;vrabce sú nespratný n.;	NA	a	d	áo	o	2.2009733047081772e-4	-0.0011109124367976013
národík	3	ík	-a	NA	a	k	áoí	í	-0.005087496815701384	6.921831004686116e-4
národohospodár	6	-	-aodborník v národnom hosp., ekonóm;	NA	a	r	áooooá	á	0.0014848652718386002	-0.0011684921488299262
národopisec	5	ec	-scaodborník v národopise;	NA	a	c	áooie	e	0.0020340663682679914	0.007100463087163888
národopis	4	-	-uved. disciplína zaoberajúca sa etnografickým a folkloristickým výskumom vlastného národa;	NA	u	s	áooi	i	6.025160417443031e-4	-5.944743087457907e-4
národovec	4	ec	-vcanárodne cítiaci, národne uvedomený občan; v min. bojovník za národné práva;	NA	a	c	áooe	e	0.0017031197086720977	0.0070725517746342255
našepkávač	4	č	-akto so zlým úmyslom radí, ovplyvňuje: neveriť politickým n-om	NA	a	č	aeáa	a	7.864685320622075e-4	-0.0012812704081028982
násilník	3	ník	-a-cikto sa dopúšťa násilia;	NA	a	k	áií	í	-0.0051570612777473305	8.082243043788469e-4
následník	3	ník	-a-cikto nasleduje al. má nasledovať po niekom , nástupca: n. trónu;	NA	a	k	áeí	í	-0.005157061277747332	8.082243043788464e-4
následok	3	ok	-dkučo príčinne nasleduje po niečom: n-y sucha, choroby, zodpovedať za n-y konania;mať za n. (, že ...);	NA	u	k	áeo	o	-0.0019961608795037223	-3.947525485081249e-4
nasledovateľ	5	-	-a-iakto nasleduje niekoho (ako vzor) v niečom, pokračovateľ, nasledovník: mať (vedeckých, umeleckých) n-ov;	NA	a	ľ	aeoae	e	0.0018612814964315539	0.0025830290648797124
nasledovník	4	ník	-a-cinasledovateľ: mať n-ov;	NA	a	k	aeoí	í	-0.004608402411289856	9.456257681515354e-4
nástroj	2	-	-a 1. pomôcka na prácu, pracovný prostriedok, inštrument: pracovný, murársky, chirurgický n., drevený n.2. prostriedok na tvorenie tónov, hudby, inštrument: hudobný, sláčikový n., orchester ľudových n-ov3. prostriedok na uskutočňovanie nejakej činnosti: jazyk je n-om dorozumievania, slúžiť ako n. vykorisťovania● byť (slepým) n-om niekoho vykonávateľom cudzej vôle;	артефакт	a	j	áo	o	1.1578373819287201e-4	-0.001170862202903259
nástrojár	3	ár	-akto pracuje pri výr. a oprave nástrojov;	NA	a	r	áoá	á	-2.473996956582479e-4	-6.349403261748424e-4
nástupca	3	-	-u-oviakto po niekom nastupuje : n. doterajšieho riaditeľa;n. trónu následník;	NA	u	V	áua	a	7.951062020029962e-4	-7.362280688257986e-4
nástupník	3	ník	-a-cikto preberá dedičstvo po predchádzajúcom dedičovi;	NA	a	k	áuí	í	-0.005157061277747331	8.082243043788471e-4
nástup	2	-	-u 1. nastupovanie, nastúpenie : n. do vlaku2. nastúpenie , zoradenie: n. do radu, n. cvičencov;n.! povel3. začiatok, začatie (nejakej činnosti): n. do zamestnania, n. základnej vojenskej služby, n. novej éry;	NA	u	p	áu	u	0.001652985908793803	-0.0014574817709627564
násypník	3	ník	-azariadenie na nasýpanie: n. zemiakov, koksu	артефакт	a	k	áyí	í	-0.005194571148827197	6.105544757150392e-4
násyp	2	-	-u 1. umelá vyvýšenina z nasypanej zeminy ap.: štrkový n., železničný n.2.nasýpanie: mechanizovaný n.;	NA	u	p	áy	y	0.0010207106409240157	-0.0012356056117919859
natierač	4	č	-akto robí nátery;	NA	a	č	aiea	a	8.396047078317393e-4	-0.0011600780607338348
nátrubok	3	ok	-bka/-bkučasť dychového nástroja, na ktorý sa prikladajú pery;	NA	both	k	áuo	o	-0.0021934066941419676	-4.0564370227817655e-4
naturalista	5	-	-ustúpenec naturalizmu;	NA	u	V	auaia	a	0.001674711728056365	-5.709152925234487e-4
naturalizmus	5	-	-muumel. smer 2. polovice 19. stor., kt. v rámci ideálu verne zachytiť javy zveličoval detail;	абстрактное понятие	u	s	auaiu	u	0.0031256091918617454	-0.0015900205458208696
náustok	3	ok	-tka/-tkučasť predmetu , kt. sa vkladá do úst: n. cigarety, fajky;n. fujary	NA	both	k	áuo	o	-0.0021934066941419676	-4.0564370227817655e-4
navigátor	4	-	-akto pracuje pri navigácii;	NA	a	r	aiáo	o	6.179202144079896e-4	-4.1777974481664164e-4
navijak	3	-	-azariadenie na navíjanie so zdvíhacou al. ťažnou silou: ručný, motorový n.;n. s vlascom●zhltnúť niečo aj s n-om naivne niečomu uveriť	артефакт	a	k	aia	a	-3.369393790331133e-4	-5.747334730239322e-4
návod	2	-	-upoučenie, ako niečo robiť al. používať, inštruktáž: n. na používanie, pridržiavať sa n-u;n. na spáchanie trestného činu navedenie□ dať n. poradiť	NA	u	d	áo	o	2.2009733047081772e-4	-0.0011109124367976013
návrhár	2	-	-apracovník v návrhárstve: odevný n., n. šperkov;	NA	a	r	áá	á	6.274138441784817e-4	-9.014376082438305e-4
navrhovateľ	4	-	-a-iakto niečo navrhuje: n-ia zákona, súdneho konania;	NA	a	ľ	aoae	e	0.0015468402813899058	0.0030102540844087373
návrh	1	-	-umyšlienka, plán predkladaný na prerokovanie, schválenie al. súhlas: n. zákona, n. na výzdobu;predložiť, schváliť n.□ (po)dať, urobiť n. navrhnúť;	NA	u	vrh	á	á	0.001261137438417112	-0.0015014988745382224
návštevník	3	ník	-a-cikto vykonáva návštevu : privítať, pohostiť n-a;n-ci divadla;	NA	a	k	áeí	í	-0.005157061277747332	8.082243043788464e-4
návyk	2	-	-uosvojený spôsob správania, konania ap.: hygienické n-y;fajčenie je škodlivý n. zvyk;	NA	u	k	áy	y	1.7749466434108126e-5	-9.018079899925981e-4
náznak	2	-	-uznak niečoho, príznak; čiastočné prejavenie niečoho, naznačenie: n. úsmevu, zmeny;n. prosby, pripomenúť niečo v n-och;	NA	u	k	áa	a	6.462141024514156e-5	-9.00197526848388e-4
názov	2	-	-zvumeno niečoho, pomenovanie: n. ulice, miestne n-y;odborné n-y termíny;kniha vyšla pod n-om ...;	NA	u	v	áo	o	-5.4226723400827405e-5	-9.347699321735375e-4
neandertálec	5	ec	-lcapračlovek, ktorého pozostatky boli objavené pri Neandertáli v Porýní;	NA	a	c	eaeáe	e	0.002034066368267993	0.007100463087163885
nebojsa	3	-	-u-oviasmelý, odvážny človek	NA	u	V	eoa	a	7.418231122507311e-4	-7.397153231301401e-4
neboráčik	4	ik	-a-ovia	NA	a	k	eoái	i	-0.0027057876631410905	1.0912182166799584e-4
neborák	3	ák	-a-cipoľutovaniahodný človek, chudák, neborký: n. sused mal trápenie;	NA	a	k	eoá	á	-0.0013826582818837656	-4.1510022119214403e-4
nebožiec	4	ec	-anástroj na ručné vŕtanie do dreva	NA	a	c	eoie	e	0.0016833131752070022	0.006526388176163803
nebožtík	3	ík	-a-cinebohý, nebožký: spomínali na n-a;n. brat	NA	a	k	eoí	í	-0.00504302194745141	6.810339861812326e-4
nečin	2	-	-ušpina, neporiadok; haraburdie: mať n. v byte	NA	u	n	ei	i	-4.4224573112498517e-4	-9.000807826964838e-4
nedbaj	2	-	-anedbanlivý človek, nedbanlivec;	NA	a	j	ea	a	9.713510623559114e-4	-0.0011651569497602692
nedbanlivec	4	ec	-vcanedbanlivý človek, nedbaj	NA	a	c	eaie	e	0.0016734099084744528	0.006253306376928596
nedočkavec	4	ec	-vcanedočkavý človek	NA	a	c	eoae	e	0.0016635066417419054	0.005980224577693385
nedonosenec	5	ec	NOT FOUND	NA	a	c	eooee	e	0.0020340663682679957	0.007100463087163884
nedoplatok	4	ok	-tkunezaplatený poplatok al. jeho zvyšok: n. za plyn, daňové n-y	NA	u	k	eoao	o	-0.0016312188030901667	-2.8232627719544954e-4
nedostatok	4	ok	-tku 1.nedostačujúce množstvo, nedostávanie sa, chýbanie: n. potravín, dôkazov, pracovných síl, z n-u času2.núdza, bieda: žiť v n-u, trpieť n-om3.negatívna vlastnosť, chyba: bojovať proti n-om;	абстрактное понятие	u	k	eoao	o	-0.0012270605075223161	-6.724796382214475e-4
nedouk	3	-	-a-oviakto nie je primerane odb. pripravený	NA	a	k	eou	u	2.190251362759193e-4	-7.154461020937776e-4
nedôverčivec	5	ec	-vcanedôverčivý človek	NA	a	c	eôeie	e	0.002034066368267992	0.007100463087163886
neduh	2	-	-u(dlhotrvajúca) choroba, porucha: trpieť očným n-om;	абстрактное понятие	u	h	eu	u	0.002166159621943981	-0.0017659529596413192
neger	2	-	-gra černoch;	NA	a	r	ee	e	0.0010235750589968492	0.001157637323490811
nehanblivec	4	ec	-vcanehanblivý človek, nehanebník;	NA	a	c	eaie	e	0.0016734099084744528	0.006253306376928596
nehanebník	4	ník	-a-cinehanebný, podlý človek;	NA	a	k	eaeí	í	-0.0046084024112898565	9.456257681515363e-4
nehodník	3	ník	-a-cinehodný človek, naničhodník;	NA	a	k	eoí	í	-0.005106885588598015	7.868855709068538e-4
nemčinár	3	-	-aodborník v nemčine; učiteľ al. poslucháč nemčiny;	NA	a	r	eiá	á	2.10483680332743e-4	-5.542517952690572e-4
nemravník	3	ník	NOT FOUND	NA	a	k	eaí	í	-0.005109735999047686	7.919803804991594e-4
nenásytník	4	ník	-a-cinenásytný človek	NA	a	k	eáyí	í	-0.0046084024112898565	9.456257681515369e-4
nenažranec	4	ec	NOT FOUND	NA	a	c	eaae	e	0.0016701088195636038	0.00616227911051686
neodborník	4	ník	-a-cikto o niečom nemá odb. vedomosti, laik;	NA	a	k	eooí	í	-0.004608402411289858	9.456257681515375e-4
neofašista	5	-	NOT FOUND	NA	u	V	eoaia	a	0.0016747117280563664	-5.7091529252345e-4
neofašizmus	5	-	NOT FOUND	NA	u	s	eoaiu	u	0.0028209498456199817	-0.0012493614740369848
neogabanec	5	ec	NOT FOUND	NA	a	c	eoaae	e	0.0020340663682679953	0.007100463087163885
neohrabanec	5	ec	-nca neohrabaný človek, neokresanec	NA	a	c	eoaae	e	0.0020340663682679953	0.007100463087163885
neplatič	3	č	-a neplatiteľ	NA	a	č	eai	i	-0.0011222414901488568	-9.459349863050376e-4
neplatiteľ	4	-	-a-iakto (sústavne) neplatí poplatky ;	NA	a	ľ	eaie	e	0.001550141370300755	0.003101281350820473
neplavec	3	ec	-vcakto nevie plávať: bazén pre n-ov;	NA	a	c	eae	e	0.001107776086776516	0.006496761302943007
nepodarenec	5	ec	-ncanepodarený človek, ledačina	NA	a	c	eoaee	e	0.0020340663682679927	0.007100463087163888
nepokoj	3	-	-a 1. stav napätia, nedostatok pokoja, nepokojnosť: duševný n., pociťovať n.2. prejav nespokojnosti, rozruch: vypukli n-e3.zotrvačníkové koliesko v hodinách;	абстрактное понятие	a	j	eoo	o	5.704752832056828e-4	-0.0010747433283714812
neporiadok	5	ok	-dku 1. nedostatok poriadku, neusporiadanosť: byt je v n-u, narobiť n.2.chaotický stav, rozpory: n-y v zásobovaní	абстрактное понятие	u	k	eoiao	o	-7.87881651171818e-4	-7.572406352114833e-4
neposedník	4	ník	-a-cineposedný človek;	NA	a	k	eoeí	í	-0.004608402411289857	9.456257681515371e-4
neposlušník	4	ník	-a-cineposlušný človek;	NA	a	k	eouí	í	-0.004608402411289858	9.456257681515375e-4
neprajník	3	ník	-a-cineprajný človek, nežičlivec;	NA	a	k	eaí	í	-0.005109735999047686	7.919803804991594e-4
nepriateľ	4	-	-a-ia 1. kto cíti voči niekomu nenávisť, odpor: mať úhlavného n-a2. odporca, protivník: n. žien, pokroku3. voj. protivník: poraziť, zahnať n-a;	NA	a	ľ	eiae	e	0.0013820747397114965	0.002320868054962778
nerast	2	-	-urovnorodá neústrojná prírodnina (v horninách), minerál: úžitkové n-y, ťažba n-ov;	NA	u	st	ea	a	0.0011393758821617152	-0.0011260944144086446
nerestník	3	ník	-a-cinerestný človek;	NA	a	k	eeí	í	-0.004968520414748423	7.462151665042077e-4
nerozum	3	-	-unedostatok rozumnosti, múdrosti, nerozumnosť; pochabosť: odporovať by bol n.;urobiť n. nerozumný čin	абстрактное понятие	u	m	eou	u	0.0016988478285891852	-0.0013976562022595606
nešikovník	4	ník	-a-cinešikovný človek;	NA	a	k	eioí	í	-0.0046084024112898565	9.456257681515371e-4
nespokojenec	5	ec	-ncanespokojný človek	NA	a	c	eooee	e	0.0020340663682679957	0.007100463087163884
nespratník	3	ník	-a-cinespratný človek, výtržník	NA	a	k	eaí	í	-0.005109735999047686	7.919803804991594e-4
nešťastník	3	ník	-a-cičlovek postihnutý nešťastím, úbožiak: topiaci sa n.; ty n. (jeden)! zvolanie v rozhorčení;	NA	a	k	eaí	í	-0.005109735999047686	7.919803804991594e-4
nestraník	3	ník	-a-cikto nie je členom nejakej strany,straník: celý život bol n-om;	NA	a	k	eaí	í	-0.005109735999047686	7.919803804991594e-4
nesúhlas	3	-	-u 1. vyjadrenie odlišného názoru al. jeho odmietnutie: odísť na znak n-u2. nezhoda, nesúlad, rozpor: n. vo výpočtoch□ vyjadriť, vysloviť n. nesúhlasiť	NA	u	s	eúa	a	0.0011856146544649661	-0.0010178820937107877
nesúlad	3	-	-unedostatok, opak súladu, disharmónia: n. medzi výrobou a spotrebou;n. v manželstve rozpory;	абстрактное понятие	u	d	eúa	a	0.0013071428135513331	-0.001326452247696384
neurastenik	5	ik	NOT FOUND	NA	a	k	euaei	i	-0.0023748410035451966	1.370331341976533e-4
neurčitok	4	ok	NOT FOUND	NA	u	k	euio	o	-0.0016853349014674668	-2.2599012243560042e-4
neurológ	4	-	NOT FOUND	NA	a	g	euoó	ó	0.0014845715504612274	-4.0480657809825087e-4
neurotik	4	ik	NOT FOUND	NA	a	k	euoi	i	-0.0027057876631410914	1.0912182166799651e-4
neúspech	3	-	-unevydarený výsledok, nezdar: n. filmu, mať n. v práci, príčiny n-u	абстрактное понятие	u	ch	eúe	e	0.0015105246074342974	3.916721915179001e-4
neutrón	3	-	-učastica atómového jadra bez elektr. náboja;	NA	u	n	euó	ó	3.749069190126304e-4	-5.526348217751326e-4
nevďačník	3	ník	-a-cinevďačný človek;	NA	a	k	eaí	í	-0.005109735999047686	7.919803804991594e-4
nevďak	2	-	-uzanedbanie vďačnosti, nevďačnosť: ľudský n.● n. vládne svetom je častý	абстрактное понятие	u	k	ea	a	4.505835286485119e-4	-0.001292547560412332
nevedomec	4	ec	-mcanevedomý človek, nevzdelanec, ignorant	NA	a	c	eeoe	e	0.001703119708672097	0.0070725517746342255
neverec	3	ec	-rcaneveriaci, ateista;	NA	a	c	eee	e	9.704447376831378e-4	0.006195932958921125
neverník	3	ník	-a-cineverný človek;	NA	a	k	eeí	í	-0.004968520414748423	7.462151665042077e-4
nevestinec	4	inec	-ncadom prostitúcie, verejný dom	NA	a	c	eeie	e	0.0016950304270067866	0.006952828904927779
nevojak	3	-	-a-cikto nie je v brannom pomere	NA	a	k	eoa	a	-2.821023793364734e-4	-4.6728567210038447e-4
nevoľník	3	ník	-a-ciza feud. poddaný človek pripútaný k feud. pôde;	NA	a	k	eoí	í	-0.005106885588598015	7.868855709068538e-4
nevychovanec	5	ec	-ncanevychovaný človek	NA	a	c	eyoae	e	0.002034066368267991	0.007100463087163886
nevzdelanec	4	ec	-nca nevzdelaný človek	NA	a	c	eeae	e	0.0017552224723353246	0.006249419956292881
nezáujem	4	-	-jmunedostatok záujmu, ľahostajnosť, nevšímavosť: n. o prácu, prejavovať n.nezávadný,bezchybný, neškodný, vyhovujúci, dobrý: zdravotne n-á voda,zdravotne neškodná voda, zdravotne vyhovujúca voda; nezávadne,bezchybne, vyhovujúco, dobre; nezávadnosť,bezchybnosť, neškodnosť	NA	u	m	eáue	e	0.0014368884640255416	0.0011456855074090911
nezbedník	3	ník	-a-cinezbedný mladý človek, lapaj, samopašník: hrešiť n-a;	NA	a	k	eeí	í	-0.004968520414748423	7.462151665042077e-4
nežičlivec	4	ec	-vcanežičlivý človek, neprajník	NA	a	c	eiie	e	0.0016837387860702822	0.006580133383833179
neznaboh	3	-	NOT FOUND	NA	a	h	eao	o	1.0016635319652532e-4	-5.389192062094536e-4
ničiteľ	3	-	-a-iakto niečo ničí: n. prírody;	NA	a	ľ	iie	e	9.564261041051613e-4	0.002322368931019027
ničomník	3	ník	-a-ciničomný človek, naničhodník, podliak: n. ničomný! nadávka;	NA	a	k	ioí	í	-0.005039542221291072	7.664845266608936e-4
niekoľkonásobok	7	ok	-bkuniekoľkonásobne väčší počet, viacnásobok: n. pôvodného počtu	NA	u	k	ieooáoo	o	-9.193959116105009e-4	-0.001424431690184671
nikotín	3	ín	[n-t-] -ualkaloid nachádzajúci sa v tabaku: otrava n-om;	NA	u	n	ioí	í	-0.003979216114085334	4.2899495935229404e-4
nimród	2	-	[n-] -apoľovník	NA	a	d	ió	ó	0.0010811212739659948	-0.0010886249983921416
nitrogén	3	-	-udusík,N;	NA	u	n	ioé	é	3.3264944944306937e-4	-5.950029110744537e-4
nitroglycerín	5	ín	-uolejovitá kvapalina použ. najmä na výr. trhavín;	NA	u	n	ioyeí	í	-0.0027912021361914154	4.898521984554106e-4
nitrolak	3	-	-unitrocelulózový lak	NA	u	k	ioa	a	-3.0739352541013916e-4	-4.4005407378923454e-4
nit	1	-	[n-] -usúčiastka na pevné a trvanlivé spájanie kovových dielov;	NA	u	t	i	i	2.060390405314212e-4	-0.0010724576516622302
nocľah	2	-	-uubytovanie na noc (mimo domova); prenocovanie: hľadať, poskytnúť n.	абстрактное понятие	u	h	oa	a	0.0015630352674981531	-0.0014418135371435995
nocľažník	3	ník	-a-cikto niekde prenocúva: mať n-a;	NA	a	k	oaí	í	-0.005032867125688845	7.591382878443026e-4
nočníček	3	íček	-čka	NA	a	k	oíe	e	-0.001528670447997902	0.002777955197855042
nočník	2	ník	-anádoba na teles. potrebu: posadiť dieťa na n.;	NA	a	k	oí	í	-0.0047633741140933996	3.9043290619192095e-4
noetik	3	ik	-a-ciodborník v noetike;	NA	a	k	oei	i	-0.0029767608226083666	-1.0694422571795783e-4
nohejbalista	5	-	NOT FOUND	NA	u	V	oeaia	a	0.0016747117280563669	-5.7091529252345e-4
nomád	2	-	NOT FOUND	NA	a	d	oá	á	5.991007177787185e-4	-0.0010654778939087905
nominalizmus	5	-	NOT FOUND	NA	u	s	oiaiu	u	0.00264027674872794	-0.001115362952655098
normalizátor	5	-	-auskutočňovateľ normalizácie : horliví n-i;	NA	a	r	oaiáo	o	9.488668740038872e-4	-3.898684322869846e-4
normatív	3	-	-upredpis, ustanovenie, pravidlo: n. zásob, kvality norma	абстрактное понятие	u	v	oaí	í	-0.002243816435815986	-1.3513616569773982e-4
nosáň	2	-	-ačlovek s veľkým nosom	NA	a	ň	oá	á	6.14030712966921e-4	-5.353064603786875e-4
nosič	2	č	-a-e 1. predmet, kt. niečo nesie, podopiera, drží: n. rakety, n. kladky, n. na bicykli2.prostriedok na zvukový záznam; gramofónová al. kompaktná platňa, kazeta: z albumu speváka sa už predalo 100 tisíc n-ov;	артефакт	a	č	oi	i	-5.989087353137668e-4	-0.001544109418117492
nositeľ	3	-	-a-ia 1. kto niečo predstavuje, reprezentant: n. štátnej moci;n. kultúry2. kto niečo má, vlastní : n. Nobelovej ceny;n. tohto mena3. -i-e kto, čo niečo rozširuje, prenášateľ, šíriteľ, nosič: n. infekcie;n-e dedičných vlastností;	NA	a	ľ	oie	e	9.933370675021247e-4	0.0029179239405537675
nosník	2	ník	-anosná časť konštrukcie: mostný, oceľový n.;	NA	a	k	oí	í	-0.0047633741140933996	3.9043290619192095e-4
notár	2	-	-a 1. osoba oprávnená štátom rozhodovať najmä v dedičských, zmluvných a overovacích veciach2. v min. zástupca št. správy v obci al. v obvode viacerých obcí: obecný, obvodný n.;	NA	a	r	oá	á	4.8751944040452844e-4	-9.138028124872768e-4
notesík	3	ík	NOT FOUND	NA	a	k	oeí	í	-0.004834889709693904	6.067927226419465e-4
nováčik	3	ik	-a/-čka-ovia 1. začiatočník v nejakej činnosti; neskúsený človek: n. súboru, bola v kolektíve n-om2. vojak, kt. nastúpil zákl. voj. službu: nástup, prísaha n-ov;	NA	a	k	oái	i	-0.003254446529598566	-2.8279642104695113e-5
novátor	3	-	-apriekopník v istej prac. oblasti;	NA	a	r	oáo	o	-1.5075935875437255e-4	-5.358581980424537e-4
novinár	3	-	-akto pracuje autorsky a redaktorsky v novinách, časopisoch, žurnalista;	NA	a	r	oiá	á	2.648612769604902e-4	-5.486118029927049e-4
nudista	3	-	NOT FOUND	NA	u	V	uia	a	6.968141245708714e-4	-7.017914412487001e-4
nudizmus	3	-	NOT FOUND	NA	u	s	uiu	u	0.0017606712226745727	-0.0012806757289574484
ňufáčik	3	ik	NOT FOUND	NA	a	k	uái	i	-0.003254446529598564	-2.827964210469701e-5
ňufáčisko	4	-	NOT FOUND	NA	a	V	uáio	o	8.043844762379964e-4	-5.372618625404212e-4
ňufák	2	ák	-a 1. predná pretiahnutá časť hlavy niekt. cicavcov, ňucháč: psí, medvedí n.2.nos, ňucháč: chlap s veľkým n-om;	NA	a	k	uá	á	-0.0010303272525636399	-8.154338417286899e-4
nylon	2	-	NOT FOUND	NA	u	n	yo	o	2.1748630515876647e-4	-0.0010764812067984883
občan	2	-	NOT FOUND	NA	a	n	oa	a	8.035893907675258e-4	-0.0010916583038020804
